STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DP01,DSNW,DT00,DT32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2018-08,12,0,0,0,25,0,-14.0556,0.0,708.66,-0.5,2.4444,1910.08,0.0,-7.4333,-4.1333,-10.7333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2018-09,17,0,0,0,14,0,-17.4444,0.0,1244.6,-2.0556,58.6667,3205.48,0.0,-9.6722,-6.8556,-12.4889
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2018-10,24,3,0,15,0,0,-20.8889,965.2,876.3,-6.6667,220.6667,4015.74,3784.6,-15.2833,-13.2278,-17.3444
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2018-11,21,12,0,25,0,0,-27.3333,5816.6,264.16,-13.7778,351.3889,1506.22,19862.8,-20.3222,-18.3722,-22.2722
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2018-12,16,6,0,31,0,0,-27.3333,2717.8,330.2,-13.4444,385.7778,1038.86,10795.0,-20.6111,-18.3556,-22.8611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-01,22,9,13,31,0,0,-35.6667,2387.6,218.44,-13.7778,523.3889,802.64,14732.0,-25.05,-22.3389,-27.7611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-02,18,11,15,28,0,0,-36.0,6578.6,779.78,-16.8333,469.8333,2730.5,31140.4,-25.0056,-21.8889,-28.1278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-03,14,4,9,29,0,0,-33.2222,1168.4,200.66,-10.6667,395.4444,855.98,5384.8,-20.9222,-16.8667,-24.9778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-04,14,2,0,21,0,0,-24.8889,3860.8,1135.38,-6.6667,238.4444,3347.72,5638.8,-16.1333,-12.9722,-19.3
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-05,18,1,0,8,5,0,-20.2222,965.2,754.38,-3.8889,132.7222,2923.54,965.2,-12.8167,-9.5389,-16.0944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-06,8,0,0,1,19,0,-17.7778,0.0,180.34,-1.1111,39.2778,520.7,0.0,-9.1,-5.1389,-13.0667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-07,14,0,0,0,30,0,-15.0,0.0,1663.7,-0.5,-5.7222,3408.68,0.0,-6.9,-3.2389,-10.5667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-08,12,0,0,0,22,0,-15.0,0.0,444.5,-2.0556,19.8333,1399.54,0.0,-8.55,-4.9556,-12.15
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-09,18,0,0,0,10,0,-15.3333,0.0,980.44,-2.0556,48.7778,2857.5,0.0,-9.5556,-6.8833,-12.2222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-10,19,0,0,11,2,0,-22.3889,330.2,1186.18,-5.1111,186.6667,3863.34,990.6,-14.1889,-11.6111,-16.7667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-11,21,9,3,29,0,0,-30.1111,5816.6,368.3,-13.7778,351.8889,1633.22,18542.0,-19.9167,-17.9833,-21.85
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2019-12,21,9,5,30,0,0,-32.0,5867.4,695.96,-13.4444,414.7778,2832.1,25044.4,-21.5444,-19.0,-24.0889
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-01,25,12,7,31,0,0,-30.1111,3149.6,200.66,-17.1667,425.5,1391.92,21691.6,-21.8889,-19.7222,-24.0611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-02,14,4,13,29,0,0,-32.0,1295.4,104.14,-11.8889,425.1111,292.1,7391.4,-22.8667,-19.3444,-26.3889
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-03,10,5,3,30,0,0,-30.4444,4851.4,469.9,-8.8333,330.3889,1955.8,10769.6,-18.8222,-15.4722,-22.1778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-04,16,6,0,26,0,0,-27.0556,8382.0,800.1,-9.1111,257.1111,2308.86,14147.8,-16.7556,-13.3667,-20.1444
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-05,8,1,0,11,10,0,-21.7778,965.2,426.72,-1.1111,124.5,896.62,1041.4,-11.8611,-8.3389,-15.3778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-06,8,0,0,1,22,1,-17.7778,0.0,1173.48,0.1111,20.0,2156.46,0.0,-8.1611,-4.5889,-11.7389
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-07,12,0,0,0,27,0,-13.1667,0.0,916.94,-0.1667,-6.0,3365.5,0.0,-6.5167,-3.1222,-9.9167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-08,17,0,0,0,25,0,-15.3333,0.0,695.96,-0.7778,12.0,2979.42,0.0,-7.7333,-4.4611,-11.0056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-09,19,0,0,2,6,0,-19.0,0.0,754.38,-2.9444,90.3889,2910.84,0.0,-11.2,-8.1333,-14.2667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-10,22,4,0,20,1,0,-23.3333,2260.6,845.82,-4.5,246.9444,2410.46,6019.8,-16.1333,-14.0667,-18.1944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-11,13,5,0,24,2,0,-23.6667,1676.4,485.14,-4.8333,254.2778,1524.0,7620.0,-16.6611,-14.3056,-19.0222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2020-12,17,6,1,31,0,0,-29.5,2641.6,322.58,-13.1667,395.8333,1005.84,11303.0,-20.9333,-19.2,-22.6667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-01,11,3,5,30,0,0,-31.3333,1803.4,129.54,-14.3889,403.2222,449.58,6070.6,-21.6278,-19.3722,-23.8778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-02,13,4,15,28,0,0,-34.7778,5943.6,523.24,-14.3889,458.9444,853.44,11252.2,-24.6167,-21.4056,-27.8333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-03,9,2,3,28,0,0,-29.5,6248.4,665.48,-9.4444,311.8333,1833.88,8940.8,-18.2278,-14.7111,-21.7389
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-04,18,3,0,18,4,0,-25.5,1168.4,347.98,-3.8889,209.2778,2032.0,3581.4,-15.1611,-12.0167,-18.3056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-05,12,0,0,12,10,0,-19.6111,0.0,259.08,-2.3333,124.7778,825.5,0.0,-12.0722,-8.5056,-15.6333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-06,11,0,0,0,25,2,-16.2222,0.0,1043.94,0.4444,10.5,2969.26,0.0,-7.6611,-3.9833,-11.3389
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-07,10,0,0,0,27,0,-15.6111,0.0,690.88,-0.7778,7.1111,2265.68,0.0,-7.7389,-3.9111,-11.5667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-08,14,0,0,0,28,0,-15.0,0.0,670.56,-1.4444,0.0,1785.62,0.0,-7.2889,-3.7167,-10.8611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-09,16,0,0,1,16,0,-17.7778,0.0,1031.24,-1.7222,57.3333,2397.76,0.0,-10.0278,-6.3722,-13.6833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-10,17,0,0,9,10,0,-19.6111,0.0,330.2,-2.6667,115.6111,1074.42,0.0,-11.8667,-8.9167,-14.8167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2021-11,19,8,0,28,0,0,-27.0556,4978.4,464.82,-7.8889,304.0,1643.38,18008.6,-18.3167,-15.9167,-20.7222
