"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00413289","2009-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","338.5","2,0","9","2,0","4","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","25","1,0","","","20.0","2,0,07,","0",",,0,31,+","0",",,0,31,+","24.4","2,,0,28,","41.7","1,0,14,","0.0","0","","","0.0","1,0","","","","","","","","","","","92.0",",a,,0","0",",,,0","30.07","2,0","36.28","1,,,0","23.86","2,,,0"
"USC00413289","2009-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","297.0","5,0","5",",0","2",",0","0",",0","0","4,0","0","2,0","0","4,0","0","4,0","0","4,0","27","4,0","25","4,0","","","17.8","4,0,29,","0","4,,0,31,+","0","2,,0,31,+","10.2",",,0,21,","40.6","4,0,27,+","0.0","0","","","0.0","4,0","","","","","","","","","","","23.2",",,,0","0","2,,,0","29.79","5,0","36.32","4,,,0","23.25","4,,,0"
"USC00413289","2009-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","166.0","1,0","10",",0","9",",0","3",",0","0",",0","0","1,0","0",",0","0",",0","0","1,0","26","1,0","9","1,0","","","11.1",",0,26,+","0",",,0,30,+","0","1,,0,30,+","66.0",",,0,12,","38.3","1,0,04,","6.7","0","","","6.7","1,0","","","","","","","","","","","216.5",",,,0","0","1,,,0","23.81","1,0","28.90","1,,,0","18.73",",,,0"
"USC00413289","2009-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","22.4","3,0","17","2,0","8","2,0","2","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","15","3,0","0","3,0","","","5.6","3,0,31,+","0",",,0,31,+","0",",,0,31,+","80.5","2,,0,22,","31.1","3,0,09,+","85.3","0","","","78.6","3,0","","","","","","","","","","","224.9",",a,,0","0",",,,0","16.33","3,0","21.76","3,,,0","10.90","3,,,0"
"USC00413289","2009-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","7.6","2,0","5","2,0","3","2,0","0","2,0","","","0","2,0","0","2,0","0","2,0","0","2,0","21","2,0","0","2,0","","","1.7","2,0,27,+","","","0","2,,0,30,+","22.1","2,,0,20,","26.7","2,0,15,","175.5","0","","","90.2","2,0","","","","","","","","","","","46.5","2,,,0","0","2,,,0","15.38","2,0","21.70","2,,,0","9.06","2,,,0"
"USC00413289","2009-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","","","0.0","1,0","6","1,0","3","1,0","0","1,0","0","1,0","0","1,0","0","1,0","16","1,0","0","1,0","3","1,0","0","1,0","","","-6.7","1,0,26,","0","1,,0,31,+","0","1,,0,31,+","19.8","1,,0,02,","23.9","1,0,24,","554.5","0","","","379.0","1,0","","","","","","","","","","","39.1","1,,,0","0","1,,,0","5.70","1,0","11.32","1,,,0","0.08","1,,,0"
"USC00413289","2010-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","0","0.0",",0","9","4,0","3","4,0","1","4,0","0",",0","0",",0","0",",0","15",",0","3",",0","4",",0","0",",0","","","-12.2",",0,09,","0",",,0,31,+","0",",,0,31,+","72.6","4,,0,29,","24.4",",0,23,","933.9","0","","","379.4",",0","","","","","","","","","","","82.4","4,,,0","0",",,,0","6.10",",0","11.88",",,,0","0.31",",,,0"
"USC00413289","2010-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","0","0.0","3,0","8","4,0","4","4,0","0","4,0","0","1,0","0","1,0","0","3,0","15","3,0","0","3,0","0","3,0","0","3,0","","","-3.9","3,0,01,","0","1,,0,28,+","0","1,,0,28,+","16.3","4,,0,08,","18.9","3,0,22,","1264.2","0","","","330.3","3,0","","","","","","","","","","","81.3","1,a,,0","0","1,,,0","5.12","3,0","9.38","3,,,0","0.86","3,,,0"
"USC00413289","2010-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1.7","0","1.7","1,0","12",",0","9",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","12",",0","0",",0","","","0.0","1,0,22,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,20,","28.3",",0,31,","1447.7","0","","","183.5",",0","","","","","","","","","","","100.6",",,,0","0",",,,0","12.16","1,0","18.47",",,,0","5.85","1,,,0"
"USC00413289","2010-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","39.3","0","37.6","3,0","5","3,0","4","3,0","1","3,0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","23","2,0","0","2,0","","","5.6","3,0,09,","0",",,0,30,+","0",",,0,30,+","50.8","3,,0,18,","31.1","2,0,01,","1480.7","0","","","33.0","2,0","","","","","","","","","","","84.4","1,a,,0","0",",,,0","18.54","3,0","24.78","2,,,0","12.29","3,,,0"
"USC00413289","2010-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","199.5","0","160.2","1,0","5","1,0","3","1,0","1","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","5","1,0","","","10.6","1,0,04,","0",",,0,31,+","0",",,0,31,+","38.6","1,,0,15,","36.7","1,0,31,","1480.8","0","","","0.1","1,0","","","","","","","","","","","48.7","1,,,0","0",",,,0","23.67","1,0","29.55","1,,,0","17.80","1,,,0"
"USC00413289","2010-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","521.3","0","321.8","2,0","6","1,0","5","1,0","1","1,0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","29","1,0","25","1,0","","","21.1","2,0,04,","0",",,0,30,+","0",",,0,30,+","51.3","1,,0,29,","38.9","1,0,25,+","1480.8","0","","","0.0","1,0","","","","","","","","","","","85.9","1,,,0","0",",,,0","29.84","2,0","35.41","1,,,0","24.27","2,,,0"
"USC00413289","2010-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","835.3","0","314.0","3,0","7","5,0","4","5,0","0","5,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","23","3,0","","","22.2","3,0,28,+","0",",,0,31,+","0",",,0,31,+","24.4","5,,0,28,","38.9","3,0,19,+","0.0","0","","","0.0","3,0","","","","","","","","","","","66.4","1,a,,0","0",",,,0","29.55","3,0","34.74","3,,,0","24.36","3,,,0"
"USC00413289","2010-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1238.5","0","403.2","2,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","28","2,0","","","20.6","2,0,27,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,25,","43.9","2,0,24,","0.0","0","","","0.0","2,0","","","","","","","","","","","18.6",",,,0","0",",,,0","32.24","2,0","38.97","2,,,0","25.51","2,,,0"
"USC00413289","2010-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1450.4","0","211.9","3,0","9","3,0","6","3,0","2","3,0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","27","3,0","15","3,0","","","11.1","2,0,28,","0",",,0,30,+","0",",,0,30,+","111.8","3,,0,08,","37.2","3,0,02,","2.0","0","","","2.0","3,0","","","","","","","","","","","216.1","1,a,,0","0",",,,0","26.20","3,0","31.39","3,,,0","21.01","2,,,0"
"USC00413289","2010-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1514.7","0","64.3","3,0","1","1,0","1","1,0","1","1,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","1","3,0","","","4.4","3,0,30,+","0",",,0,31,+","0",",,0,31,+","39.9","1,,0,23,","32.2","3,0,26,","20.0","0","","","18.0","3,0","","","","","","","","","","","39.9","1,,,0","0",",,,0","19.99","3,0","27.95","3,,,0","12.03","3,,,0"
"USC00413289","2010-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1530.2","0","15.5","2,0","3","1,0","2","1,0","0","1,0","0","1,0","0","1,0","0","2,0","2","2,0","0","1,0","15","1,0","0","1,0","","","-1.7","2,0,26,","0","1,,0,30,+","0","1,,0,30,+","23.4","1,,0,03,","30.0","1,0,01,","145.6","0","","","125.6","1,0","","","","","","","","","","","37.1","1,,,0","0","1,,,0","14.43","2,0","20.98","1,,,0","7.89","2,,,0"
"USC00413289","2010-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1533.2","0","3.0","5,0","3","3,0","2","3,0","0","3,0","0",",0","0",",0","0","4,0","9","4,0","0","5,0","4","5,0","0","5,0","","","-5.0","4,0,13,","0",",,0,31,+","0",",,0,31,+","14.0","3,,0,29,","30.6","5,0,22,","386.5","0","","","240.9","5,0","","","","","","","","","","","41.9","1,a,,0","0",",,,0","9.19","5,0","15.81","5,,,0","2.57","4,,,0"
"USC00413289","2011-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","7","0.0","1,7","5",",7","2",",7","0",",7","","","","","0",",7","17",",7","0","1,7","2","1,7","0","1,7","","","-7.2",",7,22,+","","","","","20.3",",,7,09,","26.1","1,7,30,","768.6","7","  10.6","3,,,7,3,2","382.1","1,7","  12.8","4,,,7,3,2","   2.2","3,,,7,3,2","   5.0","4,,,7,3,2","   6.7","3,,,7,3,2","   9.2","4,,,7,3,2","38.4",",,,7","","","5.64","1,7","11.89","1,,,7","-0.60",",,,7"
"USC00413289","2011-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","14.7","7","14.7","4,7","6","1,7","5","1,7","0","1,7","","","","","0","4,7","6","4,7","2","2,7","13","2,7","0","2,7","","","-10.6","4,7,10,+","","","","","23.6","1,,7,01,","29.4","2,7,19,","948.7","7","  14.4","2,,,7,3,2","180.1","2,7","  17.2","2,,,7,3,2","   2.8","2,,,7,3,2","   4.4","2,,,7,3,2","   8.6","2,,,7,3,2","  11.2","2,,,7,3,2","45.2","1,,,7","","","10.98","4,7","17.58","2,,,7","4.39","4,,,7"
"USC00413289","2011-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","48.3","7","33.6","1,7","2",",7","1",",7","0",",7","","","","","0",",7","2",",7","0","1,7","18","1,7","0","1,7","","","-1.1",",7,31,+","","","","","2.8",",,7,30,","31.1","1,7,19,+","1064.4","7","  18.3","1,,,7,3,2","115.7","1,7","  23.9","1,,,7,3,2","  11.1","1,,,7,3,2","  14.4","1,,,7,3,2","  14.5","1,,,7,3,2","  17.6","1,,,7,3,2","3.3",",,,7","","","15.73","1,7","22.60","1,,,7","8.87",",,,7"
"USC00413289","2011-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","146.3","7","98.0","3,7","5","1,7","3","1,7","1","1,7","","","","","0","3,7","0","3,7","0","1,7","28","1,7","8","1,7","","","1.7","3,7,05,","","","","","28.4","1,,7,11,","35.6","1,7,21,+","1086.6","7","  22.2","1,,,7,3,2","22.2","1,7","  26.1","1,,,7,3,2","  13.3","1,,,7,3,2","  18.3","1,,,7,3,2","  18.6","1,,,7,3,2","  22.9","1,,,7,3,2","45.9","1,,,7","","","21.26","3,7","29.19","1,,,7","13.34","3,,,7"
"USC00413289","2011-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","284.2","7","137.9","2,7","9",",7","8",",7","2",",7","","","","","0","2,7","0","2,7","0","1,7","28","1,7","10","1,7","","","4.4","2,7,03,","","","","","44.7",",,7,02,","36.1","1,7,29,","1117.2","7","  26.1","2,,,7,3,2","30.6","1,7","  30.6","1,,,7,3,2","  14.4","2,,,7,3,2","  15.6","1,,,7,3,2","  21.1","2,,,7,3,2","  25.1","1,,,7,3,2","146.2",",,,7","","","22.11","2,7","28.15","1,,,7","16.08","2,,,7"
"USC00413289","2011-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","625.3","7","341.1","2,7","3",",7","2",",7","2",",7","","","","","0","1,7","0","1,7","0","1,7","29","1,7","28","1,7","","","20.0","1,7,23,+","","","","","55.9",",,7,21,","41.7","1,7,19,","1117.2","7","  32.8","1,,,7,3,2","0.0","1,7","  38.3","1,,,7,3,2","  25.0","1,,,7,3,2","  30.0","1,,,7,3,2","  29.4","1,,,7,3,2","  35.1","1,,,7,3,2","88.4",",,,7","","","30.53","2,7","37.23","1,,,7","23.83","1,,,7"
"USC00413289","2011-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1079.0","7","453.7","1,7","0",",7","0",",7","0",",7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","30","1,7","","","24.4","1,7,01,","","","","","0.0",",,7,31,+","42.8","1,7,28,+","0.0","7","  35.6",",,,7,3,2","0.0","1,7","  40.6",",,,7,3,2","  28.9",",,,7,3,2","  35.6",",,,7,3,2","  33.3",",,,7,3,2","  38.6",",,,7,3,2","0.0",",,,7","","","33.46","1,7","40.31","1,,,7","26.60","1,,,7"
"USC00413289","2011-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1538.5","7","459.5","2,7","4",",7","1",",7","1",",7","","","","","0","2,7","0","2,7","0","1,7","30","1,7","29","1,7","","","23.3","2,7,14,+","","","","","45.7",",,7,13,","44.4","1,7,04,+","0.0","7","  36.7",",,,7,3,2","0.0","1,7","  44.4",",,,7,3,2","  30.0",",,,7,3,2","  33.3",",,,7,3,2","  33.1",",,,7,3,2","  38.2",",,,7,3,2","48.8",",,,7","","","34.19","2,7","41.42","1,,,7","26.96","2,,,7"
"USC00413289","2011-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1774.7","7","236.2",",7","3",",7","1",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","24",",7","","","11.7",",7,23,","","","","","43.2",",,7,17,","41.7",",7,14,","1.4","7","  32.2",",,,7,3,2","1.4",",7","  37.2",",,,7,3,2","  21.1",",,,7,3,2","  23.3",",,,7,3,2","  26.3",",,,7,3,2","  30.3",",,,7,3,2","45.8",",,,7","","","26.16",",7","34.45",",,,7","17.87",",,,7"
"USC00413289","2011-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1850.6","7","75.9",",7","7",",7","5",",7","2",",7","","","","","0",",7","0",",7","0",",7","26",",7","2",",7","","","2.2",",7,29,","","","","","75.4",",,7,09,","32.2",",7,16,+","46.7","7","  24.4",",,,7,3,2","45.3",",7","  27.2",",,,7,3,2","  14.4",",,,7,3,2","  16.7",",,,7,3,2","  18.8",",,,7,3,2","  22.2",",,,7,3,2","136.5",",,,7","","","19.32",",7","26.70",",,,7","11.94",",,,7"
"USC00413289","2011-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1875.4","7","24.8","1,7","3","2,7","1","2,7","0","2,7","","","","","0","1,7","4","1,7","0","1,7","13","1,7","0","1,7","","","-2.2","1,7,28,","","","","","23.4","2,,7,22,","30.0","1,7,14,","195.8","7","  17.2","1,,,7,3,2","149.1","1,7","  18.9","1,,,7,3,2","   8.9","1,,,7,3,2","  11.1","1,,,7,3,2","  13.5","1,,,7,3,2","  16.1","1,,,7,3,2","26.0",",a,,7","","","14.04","1,7","20.56","1,,,7","7.53","1,,,7"
"USC00413289","2011-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1875.4","7","0.0","2,7","15","1,7","6","1,7","3","1,7","","","","","0","2,7","9","2,7","0","2,7","0","2,7","0","2,7","","","-6.7","2,7,07,","","","","","36.1","1,,7,04,","20.6","2,7,30,","503.1","7","  12.8","1,,,7,3,2","307.3","2,7","  13.9","1,,,7,3,2","   4.4","1,,,7,3,2","   7.8","1,,,7,3,2","   8.3","1,,,7,3,2","  10.3","1,,,7,3,2","122.2","1,,,7","","","7.74","2,7","13.05","2,,,7","2.42","2,,,7"
"USC00413289","2012-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","7","0.0","1,7","5",",7","4",",7","3",",7","","","","","0",",7","13",",7","0","1,7","9","1,7","0","1,7","","","-3.3",",7,14,+","","","","","115.8",",,7,25,","28.3","1,7,21,","767.0","7","  10.0","1,,,7,3,2","263.9","1,7","  12.8","1,,,7,3,2","   5.0","1,,,7,3,2","   6.7","1,,,7,3,2","   7.2","1,,,7,3,2","  10.1","1,,,7,3,2","182.6",",,,7","","","9.52","1,7","17.23","1,,,7","1.81",",,,7"
"USC00413289","2012-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","2.5","7","2.5",",7","9",",7","4",",7","0",",7","","","","","0",",7","4",",7","0",",7","11",",7","0",",7","","","-3.3",",7,12,","","","","","21.6",",,7,19,","28.3",",7,24,","985.1","7","  13.3","1,,,7,3,2","218.1",",7","  15.6","1,,,7,3,2","   6.1","1,,,7,3,2","   7.2","1,,,7,3,2","   9.6","1,,,7,3,2","  12.6","1,,,7,3,2","53.6",",,,7","","","10.90",",7","16.93",",,,7","4.87",",,,7"
"USC00413289","2012-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","48.7","7","46.2","1,7","4",",7","2",",7","2",",7","","","","","0","1,7","0","1,7","0","1,7","23","1,7","0","1,7","","","4.4","1,7,09,","","","","","82.3",",,7,20,","28.9","1,7,27,+","1048.9","7","  19.4",",,,7,3,2","63.8","1,7","  21.7",",,,7,3,2","  10.0",",,,7,3,2","  12.2",",,,7,3,2","  14.6",",,,7,3,2","  17.2",",,,7,3,2","122.9",",,,7","","","17.75","1,7","23.46","1,,,7","12.03","1,,,7"
"USC00413289","2012-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","150.1","7","101.4",",7","7","4,7","3","4,7","0","4,7","","","","","0",",7","0",",7","0",",7","29",",7","5",",7","","","7.8",",7,23,+","","","","","12.2","4,,7,04,","32.8",",7,30,+","1060.3","7","  24.4",",,,7,3,2","11.4",",7","  28.9",",,,7,3,2","  16.7",",,,7,3,2","  20.0",",,,7,3,2","  19.8",",,,7,3,2","  23.5",",,,7,3,2","27.0","4,,,7","","","21.33",",7","27.61",",,,7","15.06",",,,7"
"USC00413289","2012-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","348.8","7","198.7","2,7","","","","","","","","","","","0","2,7","0","2,7","0","2,7","28","2,7","16","2,7","","","12.8","2,7,10,","","","","","","","36.1","2,7,29,","1060.3","7","  29.4","1,,,7,3,2","0.0","2,7","  36.7","1,,,7,3,2","  20.6","1,,,7,3,2","  24.4","1,,,7,3,2","  25.1","1,,,7,3,2","  30.8","1,,,7,3,2","","","","","25.18","2,7","31.23","2,,,7","19.14","2,,,7"
"USC00413289","2012-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","643.2","7","294.4",",7","10",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","24",",7","","","14.4",",7,02,+","","","","","26.7",",,7,07,","41.7",",7,27,","1060.3","7","  32.2",",,,7,3,2","0.0",",7","  38.9",",,,7,3,2","  24.4",",,,7,3,2","  26.7",",,,7,3,2","  28.0",",,,7,3,2","  33.8",",,,7,3,2","57.9",",,,7","","","28.15",",7","34.56",",,,7","21.73",",,,7"
"USC00413289","2012-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1028.5","7","385.3","1,7","5",",7","0",",7","0",",7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","30","1,7","","","21.1","1,7,16,","","","","","2.3",",,7,16,","42.8","1,7,22,","0.0","7","  33.3",",,,7,3,2","0.0","1,7","  41.1",",,,7,3,2","  28.9",",,,7,3,2","  34.4",",,,7,3,2","  32.0",",,,7,3,2","  38.3",",,,7,3,2","4.7",",,,7","","","31.18","1,7","37.83","1,,,7","24.52","1,,,7"
"USC00413289","2012-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1395.2","7","366.7",",7","8",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","28",",7","","","16.7",",7,22,","","","","","20.3",",,7,19,","43.3",",7,10,+","0.0","7","  35.6",",,,7,3,2","0.0",",7","  42.8",",,,7,3,2","  24.4",",,,7,3,2","  28.3",",,,7,3,2","  30.2",",,,7,3,2","  36.2",",,,7,3,2","55.3",",,,7","","","30.16",",7","36.97",",,,7","23.35",",,,7"
"USC00413289","2012-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1641.5","7","246.3",",7","7",",7","3",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","20",",7","","","12.2",",7,19,","","","","","40.6",",,7,30,","41.1",",7,08,","0.3","7","  31.1","1,,,7,3,2","0.3",",7","  38.3","1,,,7,3,2","  20.6","1,,,7,3,2","  23.3","1,,,7,3,2","  26.0","1,,,7,3,2","  30.8","1,,,7,3,2","56.3",",,,7","","","26.54",",7","33.00",",,,7","20.07",",,,7"
"USC00413289","2012-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1714.5","7","73.0",",7","2",",7","1",",7","1",",7","","","","","0",",7","0",",7","0",",7","24",",7","1",",7","","","1.1",",7,28,","","","","","31.5",",,7,14,","32.2",",7,22,","70.8","7","  21.7",",,,7,3,2","70.5",",7","  29.4",",,,7,3,2","  11.1",",,,7,3,2","  16.7",",,,7,3,2","  18.2",",,,7,3,2","  21.7",",,,7,3,2","31.8",",,,7","","","18.41",",7","24.83",",,,7","11.99",",,,7"
"USC00413289","2012-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1737.5","7","23.0","2,7","1","2,7","0","2,7","0","2,7","","","","","0","2,7","2","2,7","0","2,7","19","2,7","0","2,7","","","-1.7","2,7,13,","","","","","0.5","2,,7,12,","31.7","2,7,02,","183.9","7","  20.0","3,,,7,3,2","113.1","2,7","  21.1","3,,,7,3,2","  11.1","3,,,7,3,2","  13.3","3,,,7,3,2","  14.1","3,,,7,3,2","  17.5","3,,,7,3,2","0.5","2,,,7","","","15.12","2,7","23.01","2,,,7","7.22","2,,,7"
"USC00413289","2012-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1749.7","7","12.2","3,7","3","3,7","2","3,7","0","3,7","","","","","0","3,7","12","3,7","1","3,7","12","3,7","0","3,7","","","-6.7","3,7,27,+","","","","","7.1","3,,7,15,","28.3","3,7,03,+","410.8","7","  17.2","2,,,7,3,2","226.9","3,7","  20.0","2,,,7,3,2","   3.9","2,,,7,3,2","   5.0","2,,,7,3,2","  10.6","2,,,7,3,2","  13.7","2,,,7,3,2","47.0",",a,,7","","","10.67","3,7","17.54","3,,,7","3.79","3,,,7"
"USC00413289","2013-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","5.3","7","5.3","1,7","8",",7","5",",7","1",",7","","","","","0","1,7","12","1,7","0",",7","6",",7","0",",7","","","-4.4","1,7,17,+","","","","","64.8",",,7,09,","28.3",",7,25,","704.2","7","  13.9",",,,7,3,2","293.4",",7","  17.2",",,,7,3,2","   3.9",",,,7,3,2","   5.0",",,,7,3,2","   7.3",",,,7,3,2","  10.0",",,,7,3,2","90.0",",,,7","","","8.81","1,7","14.53",",,,7","3.09","1,,,7"
"USC00413289","2013-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","6.7","7","1.4",",7","7",",7","3",",7","0",",7","","","","","0",",7","7",",7","0",",7","9",",7","0",",7","","","-2.2",",7,16,","","","","","24.9",",,7,10,","25.6",",7,15,","913.3","7","  13.9",",,,7,3,2","209.1",",7","  17.2",",,,7,3,2","   7.8",",,,7,3,2","  10.6",",,,7,3,2","   9.8",",,,7,3,2","  13.3",",,,7,3,2","39.8",",,,7","","","10.92",",7","17.60",",,,7","4.24",",,,7"
"USC00413289","2013-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","14.8","7","8.1",",7","6",",7","2",",7","1",",7","","","","","0",",7","7",",7","0",",7","15",",7","0",",7","","","-1.7",",7,27,+","","","","","28.4",",,7,10,","31.1",",7,05,","1095.1","7","  15.0",",,,7,3,2","181.8",",7","  18.9",",,,7,3,2","   7.8",",,,7,3,2","  11.7",",,,7,3,2","  11.3",",,,7,3,2","  15.2",",,,7,3,2","48.9",",,,7","","","12.73",",7","19.54",",,,7","5.92",",,,7"
"USC00413289","2013-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","52.0","7","37.2","2,7","7","2,7","4","2,7","1","2,7","","","","","0","2,7","0","2,7","0","2,7","19","2,7","0","2,7","","","2.2","2,7,25,+","","","","","33.0","2,,7,03,","30.6","2,7,17,+","1192.2","7","  22.2","2,,,7,3,2","97.1","2,7","  26.7","2,,,7,3,2","  11.1","2,,,7,3,2","  13.3","2,,,7,3,2","  16.4","2,,,7,3,2","  20.7","2,,,7,3,2","75.1","2,,,7","","","16.20","2,7","22.32","2,,,7","10.08","2,,,7"
"USC00413289","2013-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","188.0","7","136.0","2,7","7","1,7","6","1,7","1","1,7","","","","","0","2,7","0","2,7","0","2,7","27","2,7","2","2,7","","","3.3","2,7,04,","","","","","27.9","1,,7,16,","33.3","2,7,19,","1216.4","7","  25.6","1,,,7,3,2","24.2","2,7","  31.1","1,,,7,3,2","  16.7","1,,,7,3,2","  21.1","1,,,7,3,2","  21.7","1,,,7,3,2","  27.6","1,,,7,3,2","63.8","1,,,7","","","22.19","2,7","27.49","2,,,7","16.89","2,,,7"
"USC00413289","2013-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","469.9","7","281.9",",7","6",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","22",",7","","","15.6",",7,03,","","","","","41.1",",,7,09,","40.0",",7,29,","1216.4","7","  31.1",",,,3,3,2","0.0",",7","  38.3",",,,3,3,2","  23.9",",,,3,3,2","  28.3",",,,3,3,2","  27.1",",,,3,3,2","  33.1",",,,3,3,2","87.5",",,,7","","","27.73",",7","33.44",",,,7","22.02",",,,7"
"USC00413289","2013-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","781.8","7","311.9","1,7","10",",7","5",",7","1",",7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","25","1,7","","","16.1","1,7,03,","","","","","32.0",",,7,16,","40.6","1,7,12,","0.0","7","  33.3",",,,7,3,2","0.0","1,7","  40.6",",,,7,3,2","  26.1",",,,7,3,2","  26.7",",,,7,3,2","  29.3",",,,7,3,2","  35.1",",,,7,3,2","76.7",",,,7","","","28.73","1,7","34.61","1,,,7","22.85","1,,,7"
