"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00122825","1936-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","1",",0","0",",0","","","","","-10.0",",0,06,","0",",,0,31,+","109",",,0,20,","20.8",",,0,27,","23.3",",0,30,","","","3083.5","0","","","","","","","","","368.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0",",,,0","129",",,,0","6.45",",0","13.21",",,,0","-0.30",",,,0","",""
"USC00122825","1936-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","3.1","0","3.1",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","15",",0","1",",0","9",",0","0",",0","","","","","-7.8",",0,08,","0",",,0,30,+","0",",T,0,04,+","15.7",",,0,27,","25.0",",0,28,+","","","3399.9","0","","","","","","","","","316.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4",",,,0","0",",T,,0","7.89",",0","14.14",",,,0","1.63",",,,0","",""
"USC00122825","1936-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","53.3","0","50.2",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,02,","32.8",",0,10,","","","3463.4","0","","","","","","","","","63.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6",",,,0","0",",,,0","17.90",",0","25.21",",,,0","10.59",",,,0","",""
"USC00122825","1936-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","158.3","0","105.0",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","6.1",",0,04,","0",",,0,30,+","0",",,0,30,+","32.0",",,0,07,","35.0",",0,29,+","","","3474.5","0","","","","","","","","","11.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0",",,,0","0",",,,0","21.47",",0","29.50",",,,0","13.43",",,,0","",""
"USC00122825","1936-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","419.1","0","260.8",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","9.4",",0,31,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,24,","43.3",",0,14,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3",",,,0","0",",,,0","26.75",",0","35.30",",,,0","18.19",",,,0","",""
"USC00122825","1936-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","646.0","0","226.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","11.7",",0,08,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,29,","39.4",",0,21,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8",",,,0","0",",,,0","25.65",",0","33.08",",,,0","18.22",",,,0","",""
"USC00122825","1936-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","763.7","0","117.7",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","11",",0","","","","","2.8",",0,25,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,24,","36.1",",0,14,","","","36.1","0","","","","","","","","","36.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.8",",,,0","0",",,,0","21.05",",0","27.89",",,,0","14.21",",,,0","",""
"USC00122825","1936-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","767.8","0","4.1",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13",",0","0",",0","","","","","-6.7",",0,28,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,26,","26.1",",0,15,+","","","220.1","0","","","","","","","","","184.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6",",,,0","0",",,,0","12.53",",0","18.53",",,,0","6.54",",,,0","",""
"USC00122825","1936-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","767.8","0","0.0",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","22",",0","3",",0","0",",0","0",",0","","","","","-8.3",",0,30,+","0",",,0,30,+","0",",T,0,26,+","41.1",",,0,03,","20.0",",0,03,","","","659.3","0","","","","","","","","","439.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8",",,,0","0",",T,,0","3.69",",0","9.18",",,,0","-1.80",",,,0","",""
"USC00122825","1936-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","767.8","0","0.0",",0","7",",0","6",",0","1",",0","0",",0","1",",0","0",",0","23",",0","3",",0","0",",0","0",",0","","","","","-13.9",",0,22,","0",",,0,31,+","66",",,0,19,","29.7",",,0,31,","15.6",",0,30,","","","1166.3","0","","","","","","","","","507.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0",",,,0","66",",,,0","1.98",",0","6.93",",,,0","-2.97",",,,0","",""
"USC00122825","1937-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","17",",0","14",",0","2",",0","0",",0","1",",0","0",",0","27",",0","6",",0","0",",0","0",",0","","","","","-16.1",",0,23,","0",",,0,31,+","84",",,0,22,","70.1",",,0,14,","15.6",",0,09,+","","","1700.9","0","","","","","","","","","534.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.4",",,,0","84",",,,0","1.09",",0","6.06",",,,0","-3.89",",,,0","",""
"USC00122825","1937-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","2",",0","0",",0","23",",0","7",",0","0",",0","0",",0","","","","","-16.1",",0,17,","0",",,0,28,+","99",",,0,16,","37.6",",,0,09,","18.3",",0,09,+","","","2222.1","0","","","","","","","","","521.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5",",,,0","168",",,,0","-0.28",",0","4.94",",,,0","-5.50",",,,0","",""
"USC00122825","1937-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0","1,0","10",",0","4",",0","0",",0","0",",0","1",",0","0",",0","26",",0","4","1,0","0","1,0","0","1,0","","","","","-13.3",",0,11,","0",",,0,31,+","36",",,0,25,","18.8",",,0,20,","17.8","1,0,07,","","","2702.3","0","","","","","","","","","480.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6",",,,0","87",",,,0","2.27","1,0","7.98","1,,,0","-3.44",",,,0","",""
"USC00122825","1937-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.5","0","0.5",",0","13",",0","11",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","","","","","-3.9",",0,12,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,21,","27.8",",0,17,","","","2951.2","0","","","","","","","","","248.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.5",",,,0","0",",,,0","10.06",",0","15.97",",,,0","4.14",",,,0","",""
"USC00122825","1937-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","29.7","0","29.2",",0","13",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","","","","","2.8",",0,20,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,28,","32.8",",0,31,","","","3051.0","0","","","","","","","","","99.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.2",",,,0","0",",,,0","16.05",",0","22.40",",,,0","9.71",",,,0","",""
"USC00122825","1937-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","111.9","0","82.2",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","5.0",",0,11,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,14,","31.1",",0,01,","","","3065.2","0","","","","","","","","","14.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.0",",,,0","0",",,,0","20.60",",0","26.35",",,,0","14.85",",,,0","",""
"USC00122825","1937-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","245.3","0","133.4",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","6.7",",0,01,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,13,","32.8",",0,12,+","","","5.8","0","","","","","","","","","5.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.8",",,,0","0",",,,0","22.45",",0","28.94",",,,0","15.95",",,,0","",""
"USC00122825","1937-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","402.2","0","156.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","12.2",",0,02,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,09,","35.0",",0,17,","","","5.8","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3",",,,0","0",",,,0","23.39",",0","29.68",",,,0","17.10",",,,0","",""
"USC00122825","1937-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","451.4","0","49.2",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","3",",0","","","","","0.0",",0,17,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,25,","33.3",",0,02,","","","86.0","0","","","","","","","","","80.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5",",,,0","0",",,,0","17.30",",0","24.28",",,,0","10.31",",,,0","",""
"USC00122825","1937-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","464.8","0","13.4","1,0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","7","1,0","0","1,0","","","","","-5.6",",0,15,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,18,","30.6","1,0,01,","","","318.9","0","","","","","","","","","232.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.0",",,,0","0",",,,0","11.19","1,0","16.93","1,,,0","5.45",",,,0","",""
"USC00122825","1937-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","464.8","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","1",",0","0",",0","19",",0","4",",0","1",",0","0",",0","","","","","-15.6",",0,23,","0",",,0,30,+","71",",,0,19,","13.0",",,0,05,","22.2",",0,01,","","","760.3","0","","","","","","","","","441.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5",",,,0","86",",,,0","3.62",",0","9.24",",,,0","-2.00",",,,0","",""
"USC00122825","1937-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","464.8","0","0.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","28",",0","10",",0","0",",0","0",",0","","","","","-17.2",",0,12,","0",",,0,31,+","13",",,0,13,","43.2",",,0,17,","11.1",",0,31,","","","1387.8","0","","","","","","","","","627.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.0",",,,0","29",",,,0","-1.91",",0","1.84",",,,0","-5.66",",,,0","",""
"USC00122825","1938-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0","1,0","7",",0","4",",0","0",",0","0",",0","1",",0","1",",0","28",",0","7","1,0","0","1,0","0","1,0","","","","","-17.8",",0,27,","0",",,0,31,+","33",",,0,10,","7.6",",,0,24,","13.3","1,0,24,","","","1977.5","0","","","","","","","","","589.7","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0",",,,0","46",",,,0","-1.28","1,0","3.47","1,,,0","-6.03",",,,0","",""
"USC00122825","1938-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0","1,0","10",",0","6",",0","1",",0","0",",0","1",",0","0","1,0","18","1,0","3",",0","0",",0","0",",0","","","","","-12.2","1,0,01,","0",",,0,28,+","46",",,0,20,","31.5",",,0,12,","20.6",",0,13,","","","2372.4","0","","","","","","","","","394.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2",",,,0","56",",,,0","3.57","1,0","8.23",",,,0","-1.09","1,,,0","",""
"USC00122825","1938-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","2.8","0","2.8",",0","12",",0","10",",0","4",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","","","","","-7.8",",0,04,","0",",,0,31,+","0",",T,0,04,+","39.1",",,0,30,","27.8",",0,22,","","","2694.2","0","","","","","","","","","321.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.7",",,,0","0",",T,,0","8.04",",0","14.42",",,,0","1.66",",,,0","",""
"USC00122825","1938-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","9.1","0","6.3",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","14",",0","0",",0","","","","","-3.9",",0,05,+","0",",,0,30,+","0",",T,0,02,","31.8",",,0,06,","28.3",",0,27,+","","","2905.9","0","","","","","","","","","211.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3",",,,0","0",",T,,0","11.49",",0","18.15",",,,0","4.83",",,,0","",""
"USC00122825","1938-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","41.0","0","31.9",",0","16",",0","13",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","","","","","-2.2",",0,13,+","0",",,0,31,+","0",",,0,31,+","32.8",",,0,27,","31.1",",0,28,+","","","2998.6","0","","","","","","","","","92.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.0",",,,0","0",",,,0","16.37",",0","23.28",",,,0","9.46",",,,0","",""
"USC00122825","1938-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","103.7","0","62.7",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","8.9",",0,08,","0",",,0,30,+","0",",,0,30,+","72.9",",,0,25,","31.7",",0,23,+","","","3008.9","0","","","","","","","","","10.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.9",",,,0","0",",,,0","20.08",",0","26.55",",,,0","13.61",",,,0","",""
"USC00122825","1938-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","250.6","0","146.9",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","11.1",",0,05,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,31,","34.4",",0,19,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.3",",,,0","0",",,,0","23.07",",0","29.59",",,,0","16.55",",,,0","",""
"USC00122825","1938-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","421.7","0","171.1",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","11.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","16.3",",,0,06,","34.4",",0,08,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6",",,,0","0",",,,0","23.85",",0","30.96",",,,0","16.74",",,,0","",""
"USC00122825","1938-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","495.6","0","73.9",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","5",",0","","","","","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","28.2",",,0,14,","33.9",",0,07,+","","","42.4","0","","","","","","","","","42.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.7",",,,0","0",",,,0","19.38",",0","26.04",",,,0","12.72",",,,0","",""
"USC00122825","1938-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","511.9","0","16.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","0",",0","","","","","-1.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,19,","31.7",",0,17,+","","","178.8","0","","","","","","","","","136.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6",",,,0","0",",,,0","14.46",",0","22.86",",,,0","6.05",",,,0","",""
"USC00122825","1938-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","512.2","0","0.3",",0","7",",0","5",",0","1",",0","0",",0","1",",0","0",",0","15",",0","3",",0","9",",0","0",",0","","","","","-14.4",",0,25,","0",",,0,30,+","102",",,0,23,","50.8",",,0,18,","25.6",",0,04,+","","","514.3","0","","","","","","","","","335.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8",",,,0","117",",,,0","7.16",",0","13.93",",,,0","0.39",",,,0","",""
"USC00122825","1938-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","512.2","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","2",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","","","-15.6",",0,31,+","0",",,0,31,+","53",",,0,29,","12.7",",,0,03,","13.9",",0,04,","","","1067.7","0","","","","","","","","","553.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0",",,,0","99",",,,0","0.48",",0","5.32",",,,0","-4.35",",,,0","",""
"USC00122825","1939-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","4",",0","0",",0","24",",0","7",",0","0",",0","0",",0","","","","","-13.9",",0,23,","0",",,0,31,+","64",",,0,13,","25.1",",,0,30,","14.4",",0,08,+","","","1619.2","0","","","","","","","","","551.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5",",,,0","171",",,,0","0.54",",0","4.87",",,,0","-3.79",",,,0","",""
"USC00122825","1939-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","0",",0","2",",0","0",",0","26",",0","6",",0","0",",0","0",",0","","","","","-15.6",",0,23,","0",",,0,28,+","99",",,0,26,","21.6",",,0,10,","18.9",",0,19,","","","2143.6","0","","","","","","","","","524.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4",",,,0","161",",,,0","-0.40",",0","4.73",",,,0","-5.52",",,,0","",""
"USC00122825","1939-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","19",",0","2",",0","3",",0","0",",0","","","","","-11.1",",0,19,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,12,","27.8",",0,24,","","","2556.2","0","","","","","","","","","412.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4",",,,0","0",",,,0","5.02",",0","11.31",",,,0","-1.26",",,,0","",""
"USC00122825","1939-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","2.2","0","2.2",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5",",0","0",",0","","","","","-6.1",",0,12,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,15,","26.1",",0,25,","","","2855.7","0","","","","","","","","","299.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.5",",,,0","0",",,,0","8.43",",0","13.87",",,,0","2.98",",,,0","",""
"USC00122825","1939-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","57.2","0","55.0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","2",",0","","","","","-0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,26,","33.3",",0,25,","","","2928.1","0","","","","","","","","","72.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4",",,,0","0",",,,0","17.77",",0","25.27",",,,0","10.28",",,,0","",""
"USC00122825","1939-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","188.1","0","130.9","1,0","17","1,0","11","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","28","1,0","1","1,0","","","","","9.4","1,0,13,+","0","1,,0,30,+","0","1,,0,30,+","23.4","1,,0,13,","32.2","1,0,17,","","","2938.7","0","","","","","","","","","10.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.1","1,,,0","0","1,,,0","22.48","1,0","28.05","1,,,0","16.91","1,,,0","",""
"USC00122825","1939-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","322.7","0","134.6",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","7.8",",0,16,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,18,","37.2",",0,05,","","","0.3","0","","","","","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.4",",,,0","0",",,,0","22.67",",0","29.17",",,,0","16.16",",,,0","",""
"USC00122825","1939-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","444.6","0","121.9",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","10.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","72.9",",,0,19,","33.3",",0,16,+","","","0.3","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6",",,,0","0",",,,0","22.26",",0","29.39",",,,0","15.14",",,,0","",""
"USC00122825","1939-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","570.8","0","126.2",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","3.3",",0,22,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,29,","38.9",",0,15,","","","15.6","0","","","","","","","","","15.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2",",,,0","0",",,,0","22.03",",0","30.99",",,,0","13.07",",,,0","",""
"USC00122825","1939-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","592.0","0","21.2","1,0","7",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","9","1,0","0",",0","15",",0","1",",0","","","","","-4.4","1,0,15,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,25,","32.2",",0,08,","","","186.4","0","","","","","","","","","170.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2",",,,0","0",",,,0","13.36","1,0","21.00",",,,0","5.73","1,,,0","",""
"USC00122825","1939-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","592.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-10.6",",0,05,","0",",,0,30,+","0",",T,0,21,","9.9",",,0,10,","18.9",",0,18,+","","","604.6","0","","","","","","","","","418.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5",",,,0","0",",T,,0","4.39",",0","9.94",",,,0","-1.15",",,,0","",""
"USC00122825","1939-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","592.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","1",",0","25",",0","6",",0","0",",0","0",",0","","","","","-18.3",",0,31,","0",",,0,31,+","13",",,0,27,","10.2",",,0,01,","14.4",",0,12,+","","","1129.6","0","","","","","","","","","525.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3",",,,0","23",",,,0","1.40",",0","6.15",",,,0","-3.36",",,,0","",""
