"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2002-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.6",",X","998.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","-8.3",",0,27,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,02,","27.2",",0,09,","592.0","0","341.7",",0","4.4",",,,0","0",",,,0","6.94",",0","14.24",",,,0","-0.35",",,,0","0","1,W","30",",X","30",",X","15.6",",X","19.2",",X"
"USW00003957","2002-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.4",",X","998.0","0","0.0",",0","5",",0","4",",0","0",",0","3",",0","2",",0","0",",0","24",",0","2",",0","0",",0","0",",0","-11.7",",0,25,","152",",,0,04,+","140",",,0,03,","9.4",",,0,12,","20.0",",0,17,","1077.1","0","485.1",",0","21.7",",,,0","239",",,,0","2.68",",0","8.84",",,,0","-3.47",",,,0","0","1,W","20",",X","330",",X","13.4",",X","16.5",",X"
"USW00003957","2003-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",X","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","1",",0","0",",0","-14.4",",0,23,","0",",T,0,01,","0",",T,0,01,","1.5",",,0,15,","22.8",",0,08,","1607.4","0","530.3",",0","1.5",",,,0","0",",T,,0","1.23",",0","8.07",",,,0","-5.62",",,,0","0","2,","30",",X","330",",W","17.9",",X","20.6",",W"
"USW00003957","2003-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.6",",X","0.0","0","0.0",",0","8",",0","5",",0","0",",0","6",",0","2",",0","0",",0","23",",0","5",",0","2",",0","0",",0","-16.7",",0,25,","356",",,0,28,+","305",",,0,23,","11.4",",,0,18,","25.6",",0,02,","2087.1","0","479.7",",0","37.6",",,,0","386",",,,0","1.20",",0","7.27",",,,0","-4.86",",,,0","0","3,W","20",",X","340",",X","16.1",",X","18.3",",X"
"USW00003957","2003-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.6",",X","0.0","0","0.0",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","14",",0","1",",0","9",",0","0",",0","-8.9",",0,06,+","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","28.3",",0,31,","2403.8","0","316.7",",0","97.9",",,,0","0",",,,0","8.12",",0","15.25",",,,0","0.98",",,,0","0","1,W","180",",X","340",",X","15.6",",X","18.3",",X"
"USW00003957","2003-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.3",",X","26.0","0","26.0",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","-4.4",",0,09,","0",",,0,30,+","0",",,0,30,+","56.9",",,0,19,","31.1",",0,02,","2524.3","0","120.5",",0","107.3",",,,0","0",",,,0","15.18",",0","22.16",",,,0","8.20",",,,0","0","4,W","160",",X","150",",X","18.3",",X","22.8",",X"
"USW00003957","2003-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",X","72.8","0","46.8",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,16,","36.1",",0,30,","2556.4","0","32.1",",0","62.3",",,,0","0",",,,0","18.81",",0","25.61",",,,0","12.01",",,,0","0",",W","40",",X","40",",X","20.1",",X","23.7",",X"
"USW00003957","2003-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",X","228.5","0","155.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","8.3",",0,08,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,05,","38.3",",0,23,","2559.9","0","3.5",",0","45.8",",,,0","0",",,,0","23.40",",0","30.12",",,,0","16.69",",,,0","","","360",",X","10",",X","15.6",",X","20.6",",X"
"USW00003957","2003-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",X","582.5","0","354.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","15.6",",0,23,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,30,","43.9",",0,14,","0.0","0","0.0",",0","20.6",",,,0","0",",,,0","29.75",",0","37.93",",,,0","21.58",",,,0","0","1,W","20",",X","30",",X","17.4",",X","21.5",",X"
"USW00003957","2003-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.6",",X","883.4","0","300.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","98.3",",,0,30,","40.6",",0,21,+","0.0","0","0.0",",0","187.4",",,,0","0",",,,0","28.04",",0","34.97",",,,0","21.11",",,,0","0","1,W","310",",X","330",",X","13.4",",X","20.1",",X"
"USW00003957","2003-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",X","954.0","0","70.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","3.3",",0,19,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,11,","33.9",",0,10,","33.6","0","33.6",",0","49.4",",,,0","0",",,,0","19.57",",0","26.11",",,,0","13.02",",,,0","0",",W","180",",X","170",",X","14.3",",X","17.4",",X"
"USW00003957","2003-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.3",",X","964.8","0","10.8",",0","6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","-1.1",",0,26,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,08,","32.2",",0,20,","147.5","0","113.9",",0","52.4",",,,0","0",",,,0","15.01",",0","22.13",",,,0","7.88",",,,0","0","1,W","360",",X","360",",X","16.1",",X","20.6",",X"
"USW00003957","2003-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","964.8","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","-11.7",",0,24,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,13,+","25.6",",0,02,","475.3","0","327.8",",0","0.9",",,,0","0",",,,0","7.41",",0","13.81",",,,0","1.00",",,,0","0","1,W","350",",X","350",",X","16.1",",X","20.1",",X"
"USW00003957","2003-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.5",",X","964.8","0","0.0",",0","5",",0","2",",0","0",",0","10",",0","3",",0","0",",0","26",",0","4",",0","0",",0","0",",0","-14.4",",0,14,","254",",,0,13,","152",",,0,12,","13.7",",,0,12,","16.7",",0,30,+","960.3","0","485.0",",0","24.6",",,,0","292",",,,0","2.69",",0","8.99",",,,0","-3.61",",,,0","0",",W","340",",X","350",",X","17.0",",X","21.5",",X"
"USW00003957","2004-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",X","0.0","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","26",",0","7",",0","0",",0","0",",0","-17.2",",0,06,","0",",T,0,25,","0",",T,0,25,","25.7",",,0,17,","18.3",",0,23,+","1501.1","0","540.8",",0","37.1",",,,0","0",",T,,0","0.89",",0","7.27",",,,0","-5.50",",,,0","0",",W","360",",X","10",",X","13.4",",X","18.3",",X"
"USW00003957","2004-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","0.0","0","0.0",",0","5",",0","3",",0","0",",0","9",",0","2",",0","0",",0","22",",0","4",",0","1",",0","0",",0","-17.2",",0,07,","152",",,0,06,+","107",",,0,04,","19.8",",,0,29,","21.7",",0,22,","1993.0","0","491.9",",0","35.4",",,,0","171",",,,0","1.37",",0","7.43",",,,0","-4.69",",,,0","0","2,W","340",",X","240",",X","17.0",",X","23.2",",X"
"USW00003957","2004-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.8",",X","5.3","0","5.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","-2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","65.0",",,0,04,","25.6",",0,17,","2233.2","0","240.2",",0","112.3",",,,0","0",",,,0","10.76",",0","17.45",",,,0","4.07",",,,0","","","20",",X","20",",X","17.4",",X","22.8",",X"
"USW00003957","2004-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.7",",X","18.1","0","12.8",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","-1.7",",0,11,","0",",,0,30,+","0",",T,0,23,","15.2",",,0,23,","31.7",",0,16,","2382.6","0","149.4",",0","69.2",",,,0","0",",T,,0","13.78",",0","20.19",",,,0","7.37",",,,0","0",",W","250",",X","240",",X","19.2",",X","27.3",",X"
"USW00003957","2004-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.5",",X","158.0","0","139.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","11",",0","3.9",",0,03,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,12,","37.8",",0,24,","2417.0","0","34.4",",0","14.1",",,,0","0",",,,0","21.73",",0","29.28",",,,0","14.19",",,,0","0",",W","40",",X","40",",X","21.0",",X","26.4",",X"
"USW00003957","2004-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",X","323.2","0","165.2",",0","15",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,16,","38.3",",0,12,","2417.0","0","0.0",",0","159.2",",,,0","0",",,,0","23.84",",0","29.99",",,,0","17.69",",,,0","","","20","1,X","20",",X","26.8","1,X","30.4",",X"
"USW00003957","2004-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",X","561.3","0","238.1",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,23,","38.9",",0,20,+","0.0","0","0.0",",0","67.3",",,,0","0",",,,0","26.01",",0","32.42",",,,0","19.60",",,,0","0","3,W","290",",X","290",",X","19.7",",X","24.1",",X"
"USW00003957","2004-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",X","761.8","0","200.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","11.7",",0,29,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,23,","40.0",",0,03,","0.0","0","0.0",",0","35.1",",,,0","0",",,,0","24.80",",0","31.51",",,,0","18.10",",,,0","0",",W","30",",X","20",",X","22.8",",X","26.4",",X"
"USW00003957","2004-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","913.1","0","151.3",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","10.0",",0,09,+","0",",,0,30,+","0",",,0,30,+","13.7",",,0,22,","38.3",",0,17,","0.2","0","0.2",",0","30.9",",,,0","0",",,,0","23.37",",0","30.99",",,,0","15.74",",,,0","0",",W","180",",X","180",",X","14.3",",X","16.5",",X"
"USW00003957","2004-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",X","926.4","0","13.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,26,","29.4",",0,03,","91.9","0","91.7",",0","64.1",",,,0","0",",,,0","15.80",",0","21.95",",,,0","9.66",",,,0","","","200",",X","200",",X","13.9",",X","17.9",",X"
"USW00003957","2004-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",X","926.4","0","0.0",",0","10",",0","6",",0","0",",0","1",",0","1",",0","0",",0","9",",0","0",",0","3",",0","0",",0","-5.6",",0,30,","25",",,0,30,","38",",,0,29,","21.1",",,0,17,","28.9",",0,06,","408.4","0","316.5",",0","57.7",",,,0","38",",,,0","7.78",",0","12.72",",,,0","2.85",",,,0","","","10",",X","10",",X","17.0",",X","20.6",",X"
"USW00003957","2004-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",X","926.4","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","2",",0","0",",0","-16.7",",0,24,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,05,","23.3",",0,30,","869.9","0","461.5",",0","4.4",",,,0","0",",,,0","3.45",",0","11.34",",,,0","-4.45",",,,0","","","360",",X","20",",X","14.8",",X","19.7",",X"
"USW00003957","2005-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.2",",X","0.0","0","0.0","1,0","8",",0","5",",0","0",",0","1",",0","1",",0","0","1,0","29","1,0","9",",0","2",",0","0",",0","-14.4","1,0,16,+","76",",,0,31,","76",",,0,30,","13.7",",,0,04,","22.2",",0,20,","1430.5","0","560.6",",0","45.9",",,,0","76",",,,0","-0.13","1,0","5.25",",,,0","-5.50","1,,,0","0","3,W","350","3,X","360","3,X","13.0","3,X","16.1","3,X"
"USW00003957","2005-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",X","0.0","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","1",",0","0",",0","-8.9",",0,09,","0",",,0,28,+","0",",,0,28,+","10.4",",,0,06,","22.2",",0,14,","1789.6","0","359.1",",0","34.9",",,,0","0",",,,0","5.51",",0","11.49",",,,0","-0.47",",,,0","","","320",",X","310",",X","16.1",",X","19.2",",X"
"USW00003957","2005-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.6",",X","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","-7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,21,","30.0",",0,12,","2094.2","0","304.6",",0","19.0",",,,0","0",",,,0","8.51",",0","15.76",",,,0","1.25",",,,0","","","340",",X","350",",X","19.2",",X","21.9",",X"
"USW00003957","2005-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.3",",X","9.7","0","9.7",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","-1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,20,","30.6",",0,20,","2238.0","0","143.8",",0","105.2",",,,0","0",",,,0","13.86",",0","20.70",",,,0","7.02",",,,0","","","350",",X","330",",X","14.8",",X","18.3",",X"
"USW00003957","2005-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","109.4","0","99.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","6",",0","1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,12,","37.8",",0,21,","2283.2","0","45.2",",0","38.1",",,,0","0",",,,0","20.09",",0","26.62",",,,0","13.57",",,,0","","","170",",X","310",",X","16.5",",X","20.6",",X"
"USW00003957","2005-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",X","328.1","0","218.7",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","13.3",",0,14,+","0",",,0,30,+","0",",,0,30,+","86.1",",,0,12,","37.2",",0,28,","2283.2","0","0.0",",0","153.7",",,,0","0",",,,0","25.62",",0","32.48",",,,0","18.77",",,,0","","","170",",X","200",",X","14.8",",X","17.9",",X"
"USW00003957","2005-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",X","601.2","0","273.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","13.3",",0,28,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,01,","39.4",",0,23,+","0.0","0","0.0",",0","26.7",",,,0","0",",,,0","27.14",",0","34.42",",,,0","19.86",",,,0","","","320",",X","330",",X","19.2",",X","28.2",",X"
"USW00003957","2005-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.2",",X","847.8","0","246.6",",0","13",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","17.2",",0,29,+","0",",,0,31,+","0",",,0,31,+","24.6",",,0,12,","38.9",",0,02,","0.0","0","0.0",",0","113.4",",,,0","0",",,,0","26.29",",0","32.43",",,,0","20.15",",,,0","","","230","1,X","240",",X","11.6","1,X","20.1",",X"
"USW00003957","2005-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","1024.9","0","177.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","18",",0","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,14,","37.2",",0,21,","6.7","0","6.7",",0","22.9",",,,0","0",",,,0","24.01",",0","31.13",",,,0","16.90",",,,0","","","10",",X","280",",X","16.5",",X","20.1",",X"
"USW00003957","2005-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",X","1064.1","0","39.2",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","1",",0","-3.3",",0,24,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,19,","34.4",",0,17,","121.1","0","114.4",",0","42.2",",,,0","0",",,,0","15.90",",0","22.75",",,,0","9.05",",,,0","","","20",",X","20",",X","14.3",",X","17.4",",X"
"USW00003957","2005-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",X","1065.8","0","1.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","11",",0","0",",0","-7.8",",0,16,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,27,","30.0",",0,03,","394.8","0","273.7",",0","17.0",",,,0","0",",,,0","9.27",",0","17.65",",,,0","0.89",",,,0","","","330",",X","340",",X","19.2",",X","26.8",",X"
"USW00003957","2005-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",X","1065.8","0","0.0",",0","3",",0","1",",0","0",",0","5",",0","1",",0","1",",0","29",",0","6",",0","0",",0","0",",0","-20.0",",0,08,","76",",,0,19,+","76",",,0,17,","9.9",",,0,17,","18.3",",0,29,","943.4","0","548.6",",0","11.9",",,,0","76",",,,0","0.64",",0","7.41",",,,0","-6.13",",,,0","","","350",",X","340",",X","17.0",",X","23.2",",X"
"USW00003957","2006-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","0.0","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","22",",0","0",",0","3",",0","0",",0","-9.4",",0,21,","51",",,0,10,","51",",,0,09,","2.8",",,0,09,","22.8",",0,15,","1309.1","0","365.7",",0","3.3",",,,0","51",",,,0","6.54",",0","14.94",",,,0","-1.86",",,,0","","","340",",X","350",",X","16.1",",X","21.0",",X"
"USW00003957","2006-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","2",",0","0",",0","-15.0",",0,18,","0",",,0,28,+","0",",,0,28,+","0.0",",,0,28,+","26.1",",0,28,","1740.2","0","431.1",",0","0.0",",,,0","0",",,,0","2.94",",0","10.87",",,,0","-5.00",",,,0","","","340",",X","360",",X","16.5",",X","21.0",",X"
"USW00003957","2006-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.1",",W","0.6","0","0.6",",0","7",",0","5",",0","0",",0","1",",0","0",",0","0",",0","11",",0","0",",0","9",",0","0",",0","-6.7",",0,14,","25",",,0,23,","23",",,0,22,","10.4",",,0,20,","28.3",",0,12,","2011.0","0","270.8",",0","28.3",",,,0","26",",,,0","9.61",",0","16.52",",,,0","2.71",",,,0","","","240",",X","220",",X","17.9",",X","26.4",",X"
"USW00003957","2006-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.2",",W","54.7","0","54.1",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","8",",0","1.1",",0,19,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,28,","37.8",",0,13,","2087.5","0","76.5",",0","43.7",",,,0","0",",,,0","17.59",",0","26.31",",,,0","8.86",",,,0","","","330",",X","330",",X","20.6",",X","26.8",",X"
"USW00003957","2006-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",W","173.4","0","118.7",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","12",",0","5.6",",0,12,","0",",,0,31,+","0",",,0,31,+","57.9",",,0,30,","38.3",",0,19,","2130.0","0","42.5",",0","110.3",",,,0","0",",,,0","20.79",",0","28.23",",,,0","13.35",",,,0","","","360",",X","160",",X","15.6",",X","22.8",",X"
"USW00003957","2006-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",W","400.4","0","227.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","12.8",",0,27,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,21,","38.3",",0,10,","2130.0","0","0.0",",0","72.9",",,,0","0",",,,0","25.90",",0","33.46",",,,0","18.34",",,,0","","","270",",X","290",",X","20.6",",X","29.9",",X"
"USW00003957","2006-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",W","735.0","0","334.6",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","15.0",",0,23,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,27,","42.8",",0,20,+","0.0","0","0.0",",0","62.4",",,,0","0",",,,0","29.13",",0","36.92",",,,0","21.34",",,,0","","","280",",X","280",",X","13.9",",X","19.7",",X"
"USW00003957","2006-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.2",",W","1023.9","0","288.9",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","13.9",",0,30,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,19,","41.1",",0,10,","0.0","0","0.0",",0","161.0",",,,0","0",",,,0","27.65",",0","33.82",",,,0","21.48",",,,0","","","140",",X","190",",X","15.6",",X","23.2",",X"
"USW00003957","2006-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","1093.9","0","70.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","5.0",",0,19,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,17,","34.4",",0,16,","15.5","0","15.5",",0","8.1",",,,0","0",",,,0","20.15",",0","27.84",",,,0","12.46",",,,0","","","190",",X","210",",X","17.4",",X","24.1",",X"
"USW00003957","2006-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",W","1131.9","0","38.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","3",",0","-4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,26,","36.1",",0,02,","159.7","0","144.2",",0","24.5",",,,0","0",",,,0","14.91",",0","22.10",",,,0","7.72",",,,0","","","350",",X","20",",X","16.5",",X","21.5",",X"
"USW00003957","2006-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","1133.6","0","1.7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","1",",0","6",",0","1",",0","-10.6",",0,30,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,15,","32.8",",0,08,","457.9","0","298.2",",0","4.9",",,,0","0",",,,0","8.45",",0","15.99",",,,0","0.91",",,,0","","","350",",X","360",",X","19.2",",X","24.6",",X"
"USW00003957","2006-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",W","1133.6","0","0.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","-15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,19,","18.9",",0,14,","901.6","0","443.7",",0","74.0",",,,0","0",",,,0","4.02",",0","10.64",",,,0","-2.60",",,,0","","","20",",X","20",",X","13.9",",X","17.4",",X"
"USW00003957","2007-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",W","0.0","0","0.0",",0","6",",0","4",",0","0",",0","4",",0","3",",0","0",",0","30",",0","9",",0","0",",0","0",",0","-14.4",",0,16,","203",",,0,21,+","203",",,0,20,","13.5",",,0,20,","20.6",",0,11,","1482.1","0","580.5",",0","34.4",",,,0","381",",,,0","-0.39",",0","5.29",",,,0","-6.07",",,,0","","","180",",X","340",",X","13.4",",X","17.9",",X"
"USW00003957","2007-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",W","0.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","8",",0","2",",0","0",",0","-16.7",",0,16,","0",",,0,28,+","0",",,0,28,+","3.8",",,0,12,","24.4",",0,28,","1948.6","0","466.5",",0","6.6",",,,0","0",",,,0","1.67",",0","8.35",",,,0","-5.01",",,,0","","","330",",X","320",",X","19.2",",X","24.6",",X"
"USW00003957","2007-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.5","1,W","4.7","0","4.7",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","-7.8",",0,04,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,30,","28.3",",0,21,+","2122.5","0","173.9",",0","130.1",",,,0","0",",,,0","12.88",",0","19.48",",,,0","6.27",",,,0","","","270","1,X","260","1,X","16.5","1,X","24.6","1,X"
